Date,SKU,Category,Sales
2025-10-27,HOM-SKU-1036,Home & Garden,0
2025-10-28,HOM-SKU-1036,Home & Garden,0
2025-10-29,HOM-SKU-1036,Home & Garden,17
2025-10-30,HOM-SKU-1036,Home & Garden,14
2025-10-31,HOM-SKU-1036,Home & Garden,11
2025-11-01,HOM-SKU-1036,Home & Garden,0
2025-11-02,HOM-SKU-1036,Home & Garden,8
2025-11-03,HOM-SKU-1036,Home & Garden,13
2025-11-04,HOM-SKU-1036,Home & Garden,18
2025-11-05,HOM-SKU-1036,Home & Garden,15
2025-11-06,HOM-SKU-1036,Home & Garden,12
2025-11-07,HOM-SKU-1036,Home & Garden,10
2025-11-08,HOM-SKU-1036,Home & Garden,8
2025-11-09,HOM-SKU-1036,Home & Garden,11
2025-11-10,HOM-SKU-1036,Home & Garden,15
2025-11-11,HOM-SKU-1036,Home & Garden,16
2025-11-12,HOM-SKU-1036,Home & Garden,16
2025-11-13,HOM-SKU-1036,Home & Garden,15
2025-11-14,HOM-SKU-1036,Home & Garden,12
2025-11-15,HOM-SKU-1036,Home & Garden,0
2025-11-16,HOM-SKU-1036,Home & Garden,14
2025-11-17,HOM-SKU-1036,Home & Garden,17
2025-11-18,HOM-SKU-1036,Home & Garden,18
2025-11-19,HOM-SKU-1036,Home & Garden,16
2025-11-20,HOM-SKU-1036,Home & Garden,0
2025-11-21,HOM-SKU-1036,Home & Garden,10
2025-11-22,HOM-SKU-1036,Home & Garden,9
2025-11-23,HOM-SKU-1036,Home & Garden,13
2025-11-24,HOM-SKU-1036,Home & Garden,15
2025-11-25,HOM-SKU-1036,Home & Garden,20
2025-11-26,HOM-SKU-1036,Home & Garden,16
2025-11-27,HOM-SKU-1036,Home & Garden,16
2025-11-28,HOM-SKU-1036,Home & Garden,10
2025-11-29,HOM-SKU-1036,Home & Garden,8
2025-11-30,HOM-SKU-1036,Home & Garden,14
2025-12-01,HOM-SKU-1036,Home & Garden,16
2025-12-02,HOM-SKU-1036,Home & Garden,20
2025-12-03,HOM-SKU-1036,Home & Garden,17
2025-12-04,HOM-SKU-1036,Home & Garden,17
2025-12-05,HOM-SKU-1036,Home & Garden,12
2025-12-06,HOM-SKU-1036,Home & Garden,11
2025-12-07,HOM-SKU-1036,Home & Garden,15
2025-12-08,HOM-SKU-1036,Home & Garden,16
2025-12-09,HOM-SKU-1036,Home & Garden,0
2025-12-10,HOM-SKU-1036,Home & Garden,19
2025-12-11,HOM-SKU-1036,Home & Garden,16
2025-12-12,HOM-SKU-1036,Home & Garden,11
2025-12-13,HOM-SKU-1036,Home & Garden,9
2025-12-14,HOM-SKU-1036,Home & Garden,12
2025-12-15,HOM-SKU-1036,Home & Garden,0
2025-12-16,HOM-SKU-1036,Home & Garden,0
2025-12-17,HOM-SKU-1036,Home & Garden,20
2025-12-18,HOM-SKU-1036,Home & Garden,16
2025-12-19,HOM-SKU-1036,Home & Garden,10
2025-12-20,HOM-SKU-1036,Home & Garden,13
2025-12-21,HOM-SKU-1036,Home & Garden,14
2025-12-22,HOM-SKU-1036,Home & Garden,19
2025-12-23,HOM-SKU-1036,Home & Garden,0
2025-12-24,HOM-SKU-1036,Home & Garden,19
2025-12-25,HOM-SKU-1036,Home & Garden,14
2025-12-26,HOM-SKU-1036,Home & Garden,11
2025-12-27,HOM-SKU-1036,Home & Garden,12
2025-12-28,HOM-SKU-1036,Home & Garden,15
2025-12-29,HOM-SKU-1036,Home & Garden,20
2025-12-30,HOM-SKU-1036,Home & Garden,19
2025-12-31,HOM-SKU-1036,Home & Garden,21
2026-01-01,HOM-SKU-1036,Home & Garden,18
2026-01-02,HOM-SKU-1036,Home & Garden,13
2026-01-03,HOM-SKU-1036,Home & Garden,13
2026-01-04,HOM-SKU-1036,Home & Garden,16
2026-01-05,HOM-SKU-1036,Home & Garden,0
2026-01-06,HOM-SKU-1036,Home & Garden,20
2026-01-07,HOM-SKU-1036,Home & Garden,19
2026-01-08,HOM-SKU-1036,Home & Garden,15
2026-01-09,HOM-SKU-1036,Home & Garden,14
2026-01-10,HOM-SKU-1036,Home & Garden,15
2026-01-11,HOM-SKU-1036,Home & Garden,18
2026-01-12,HOM-SKU-1036,Home & Garden,0
2026-01-13,HOM-SKU-1036,Home & Garden,23
2026-01-14,HOM-SKU-1036,Home & Garden,19
2026-01-15,HOM-SKU-1036,Home & Garden,14
2026-01-16,HOM-SKU-1036,Home & Garden,0
2026-01-17,HOM-SKU-1036,Home & Garden,11
2026-01-18,HOM-SKU-1036,Home & Garden,18
2026-01-19,HOM-SKU-1036,Home & Garden,18
2026-01-20,HOM-SKU-1036,Home & Garden,23
2026-01-21,HOM-SKU-1036,Home & Garden,22
2026-01-22,HOM-SKU-1036,Home & Garden,15
2026-01-23,HOM-SKU-1036,Home & Garden,15
2026-01-24,HOM-SKU-1036,Home & Garden,0
2026-01-25,HOM-SKU-1036,Home & Garden,19
2026-01-26,HOM-SKU-1036,Home & Garden,22
2026-01-27,HOM-SKU-1036,Home & Garden,24
2026-01-28,HOM-SKU-1036,Home & Garden,22
2026-01-29,HOM-SKU-1036,Home & Garden,18
2026-01-30,HOM-SKU-1036,Home & Garden,12
2026-01-31,HOM-SKU-1036,Home & Garden,13
2026-02-01,HOM-SKU-1036,Home & Garden,17
2026-02-02,HOM-SKU-1036,Home & Garden,22
2026-02-03,HOM-SKU-1036,Home & Garden,24
2026-02-04,HOM-SKU-1036,Home & Garden,21
2026-02-05,HOM-SKU-1036,Home & Garden,18
2026-02-06,HOM-SKU-1036,Home & Garden,16
2026-02-07,HOM-SKU-1036,Home & Garden,16
2026-02-08,HOM-SKU-1036,Home & Garden,19
2026-02-09,HOM-SKU-1036,Home & Garden,23
2026-02-10,HOM-SKU-1036,Home & Garden,0
2026-02-11,HOM-SKU-1036,Home & Garden,19
2026-02-12,HOM-SKU-1036,Home & Garden,17
2026-02-13,HOM-SKU-1036,Home & Garden,12
2026-02-14,HOM-SKU-1036,Home & Garden,16
2026-02-15,HOM-SKU-1036,Home & Garden,19
2026-02-16,HOM-SKU-1036,Home & Garden,22
2026-02-17,HOM-SKU-1036,Home & Garden,21
2026-02-18,HOM-SKU-1036,Home & Garden,21
2026-02-19,HOM-SKU-1036,Home & Garden,19
2026-02-20,HOM-SKU-1036,Home & Garden,17
2026-02-21,HOM-SKU-1036,Home & Garden,14
2026-02-22,HOM-SKU-1036,Home & Garden,0
2026-02-23,HOM-SKU-1036,Home & Garden,21
2026-02-24,HOM-SKU-1036,Home & Garden,23
2026-02-25,HOM-SKU-1036,Home & Garden,23
2026-02-26,HOM-SKU-1036,Home & Garden,16
2026-02-27,HOM-SKU-1036,Home & Garden,16
2025-09-01,SPO-SKU-1037,Sports & Outdoors,6
2025-09-02,SPO-SKU-1037,Sports & Outdoors,10
2025-09-03,SPO-SKU-1037,Sports & Outdoors,10
2025-09-04,SPO-SKU-1037,Sports & Outdoors,8
2025-09-05,SPO-SKU-1037,Sports & Outdoors,0
2025-09-06,SPO-SKU-1037,Sports & Outdoors,3
2025-09-07,SPO-SKU-1037,Sports & Outdoors,4
2025-09-08,SPO-SKU-1037,Sports & Outdoors,8
2025-09-09,SPO-SKU-1037,Sports & Outdoors,10
2025-09-10,SPO-SKU-1037,Sports & Outdoors,10
2025-09-11,SPO-SKU-1037,Sports & Outdoors,9
2025-09-12,SPO-SKU-1037,Sports & Outdoors,5
2025-09-13,SPO-SKU-1037,Sports & Outdoors,4
2025-09-14,SPO-SKU-1037,Sports & Outdoors,3
2025-09-15,SPO-SKU-1037,Sports & Outdoors,6
2025-09-16,SPO-SKU-1037,Sports & Outdoors,9
2025-09-17,SPO-SKU-1037,Sports & Outdoors,0
2025-09-18,SPO-SKU-1037,Sports & Outdoors,8
2025-09-19,SPO-SKU-1037,Sports & Outdoors,5
2025-09-20,SPO-SKU-1037,Sports & Outdoors,0
2025-09-21,SPO-SKU-1037,Sports & Outdoors,0
2025-09-22,SPO-SKU-1037,Sports & Outdoors,7
2025-09-23,SPO-SKU-1037,Sports & Outdoors,10
2025-09-24,SPO-SKU-1037,Sports & Outdoors,10
2025-09-25,SPO-SKU-1037,Sports & Outdoors,7
2025-09-26,SPO-SKU-1037,Sports & Outdoors,6
2025-09-27,SPO-SKU-1037,Sports & Outdoors,2
2025-09-28,SPO-SKU-1037,Sports & Outdoors,5
2025-09-29,SPO-SKU-1037,Sports & Outdoors,6
2025-09-30,SPO-SKU-1037,Sports & Outdoors,8
2025-10-01,SPO-SKU-1037,Sports & Outdoors,9
2025-10-02,SPO-SKU-1037,Sports & Outdoors,8
2025-10-03,SPO-SKU-1037,Sports & Outdoors,4
2025-10-04,SPO-SKU-1037,Sports & Outdoors,4
2025-10-05,SPO-SKU-1037,Sports & Outdoors,5
2025-10-06,SPO-SKU-1037,Sports & Outdoors,7
2025-10-07,SPO-SKU-1037,Sports & Outdoors,10
2025-10-08,SPO-SKU-1037,Sports & Outdoors,8
2025-10-09,SPO-SKU-1037,Sports & Outdoors,8
2025-10-10,SPO-SKU-1037,Sports & Outdoors,4
2025-10-11,SPO-SKU-1037,Sports & Outdoors,3
2025-10-12,SPO-SKU-1037,Sports & Outdoors,3
2025-10-13,SPO-SKU-1037,Sports & Outdoors,6
2025-10-14,SPO-SKU-1037,Sports & Outdoors,10
2025-10-15,SPO-SKU-1037,Sports & Outdoors,10
2025-10-16,SPO-SKU-1037,Sports & Outdoors,8
2025-10-17,SPO-SKU-1037,Sports & Outdoors,3
2025-10-18,SPO-SKU-1037,Sports & Outdoors,2
2025-10-19,SPO-SKU-1037,Sports & Outdoors,5
2025-10-20,SPO-SKU-1037,Sports & Outdoors,8
2025-10-21,SPO-SKU-1037,Sports & Outdoors,9
2025-10-22,SPO-SKU-1037,Sports & Outdoors,10
2025-10-23,SPO-SKU-1037,Sports & Outdoors,6
2025-10-24,SPO-SKU-1037,Sports & Outdoors,5
2025-10-25,SPO-SKU-1037,Sports & Outdoors,0
2025-10-26,SPO-SKU-1037,Sports & Outdoors,5
2025-10-27,SPO-SKU-1037,Sports & Outdoors,6
2025-10-28,SPO-SKU-1037,Sports & Outdoors,10
2025-10-29,SPO-SKU-1037,Sports & Outdoors,8
2025-10-30,SPO-SKU-1037,Sports & Outdoors,8
2025-10-31,SPO-SKU-1037,Sports & Outdoors,3
2025-11-01,SPO-SKU-1037,Sports & Outdoors,4
2025-11-02,SPO-SKU-1037,Sports & Outdoors,4
2025-11-03,SPO-SKU-1037,Sports & Outdoors,6
2025-11-04,SPO-SKU-1037,Sports & Outdoors,0
2025-11-05,SPO-SKU-1037,Sports & Outdoors,9
2025-11-06,SPO-SKU-1037,Sports & Outdoors,7
2025-11-07,SPO-SKU-1037,Sports & Outdoors,5
2025-11-08,SPO-SKU-1037,Sports & Outdoors,3
2025-11-09,SPO-SKU-1037,Sports & Outdoors,4
2025-11-10,SPO-SKU-1037,Sports & Outdoors,7
2025-11-11,SPO-SKU-1037,Sports & Outdoors,8
2025-11-12,SPO-SKU-1037,Sports & Outdoors,10
2025-11-13,SPO-SKU-1037,Sports & Outdoors,7
2025-11-14,SPO-SKU-1037,Sports & Outdoors,5
2025-11-15,SPO-SKU-1037,Sports & Outdoors,4
2025-11-16,SPO-SKU-1037,Sports & Outdoors,6
2025-11-17,SPO-SKU-1037,Sports & Outdoors,9
2025-11-18,SPO-SKU-1037,Sports & Outdoors,9
2025-11-19,SPO-SKU-1037,Sports & Outdoors,9
2025-11-20,SPO-SKU-1037,Sports & Outdoors,7
2025-11-21,SPO-SKU-1037,Sports & Outdoors,0
2025-11-22,SPO-SKU-1037,Sports & Outdoors,4
2025-11-23,SPO-SKU-1037,Sports & Outdoors,5
2025-11-24,SPO-SKU-1037,Sports & Outdoors,8
2025-11-25,SPO-SKU-1037,Sports & Outdoors,8
2025-11-26,SPO-SKU-1037,Sports & Outdoors,10
2025-11-27,SPO-SKU-1037,Sports & Outdoors,5
2025-11-28,SPO-SKU-1037,Sports & Outdoors,4
2025-11-29,SPO-SKU-1037,Sports & Outdoors,3
2025-11-30,SPO-SKU-1037,Sports & Outdoors,4
2025-12-01,SPO-SKU-1037,Sports & Outdoors,7
2025-12-02,SPO-SKU-1037,Sports & Outdoors,10
2025-12-03,SPO-SKU-1037,Sports & Outdoors,9
2025-12-04,SPO-SKU-1037,Sports & Outdoors,6
2025-12-05,SPO-SKU-1037,Sports & Outdoors,3
2025-12-06,SPO-SKU-1037,Sports & Outdoors,4
2025-12-07,SPO-SKU-1037,Sports & Outdoors,6
2025-12-08,SPO-SKU-1037,Sports & Outdoors,9
2025-12-09,SPO-SKU-1037,Sports & Outdoors,8
2025-12-10,SPO-SKU-1037,Sports & Outdoors,8
2025-12-11,SPO-SKU-1037,Sports & Outdoors,5
2025-12-12,SPO-SKU-1037,Sports & Outdoors,5
2025-12-13,SPO-SKU-1037,Sports & Outdoors,4
2025-12-14,SPO-SKU-1037,Sports & Outdoors,6
2025-12-15,SPO-SKU-1037,Sports & Outdoors,7
2025-12-16,SPO-SKU-1037,Sports & Outdoors,8
2025-12-17,SPO-SKU-1037,Sports & Outdoors,10
2025-12-18,SPO-SKU-1037,Sports & Outdoors,5
2025-12-19,SPO-SKU-1037,Sports & Outdoors,0
2025-12-20,SPO-SKU-1037,Sports & Outdoors,3
2025-12-21,SPO-SKU-1037,Sports & Outdoors,5
2025-12-22,SPO-SKU-1037,Sports & Outdoors,7
2025-12-23,SPO-SKU-1037,Sports & Outdoors,9
2025-12-24,SPO-SKU-1037,Sports & Outdoors,7
2025-12-25,SPO-SKU-1037,Sports & Outdoors,5
2025-12-26,SPO-SKU-1037,Sports & Outdoors,4
2025-12-27,SPO-SKU-1037,Sports & Outdoors,3
2025-12-28,SPO-SKU-1037,Sports & Outdoors,0
2025-12-29,SPO-SKU-1037,Sports & Outdoors,0
2025-12-30,SPO-SKU-1037,Sports & Outdoors,10
2025-12-31,SPO-SKU-1037,Sports & Outdoors,9
2026-01-01,SPO-SKU-1037,Sports & Outdoors,6
2026-01-02,SPO-SKU-1037,Sports & Outdoors,3
2026-01-03,SPO-SKU-1037,Sports & Outdoors,2
2026-01-04,SPO-SKU-1037,Sports & Outdoors,4
2026-01-05,SPO-SKU-1037,Sports & Outdoors,8
2026-01-06,SPO-SKU-1037,Sports & Outdoors,9
2026-01-07,SPO-SKU-1037,Sports & Outdoors,7
2026-01-08,SPO-SKU-1037,Sports & Outdoors,5
2026-01-09,SPO-SKU-1037,Sports & Outdoors,3
2026-01-10,SPO-SKU-1037,Sports & Outdoors,0
2026-01-11,SPO-SKU-1037,Sports & Outdoors,4
2026-01-12,SPO-SKU-1037,Sports & Outdoors,9
2026-01-13,SPO-SKU-1037,Sports & Outdoors,9
2026-01-14,SPO-SKU-1037,Sports & Outdoors,7
2026-01-15,SPO-SKU-1037,Sports & Outdoors,4
2026-01-16,SPO-SKU-1037,Sports & Outdoors,4
2026-01-17,SPO-SKU-1037,Sports & Outdoors,0
2026-01-18,SPO-SKU-1037,Sports & Outdoors,0
2026-01-19,SPO-SKU-1037,Sports & Outdoors,7
2026-01-20,SPO-SKU-1037,Sports & Outdoors,9
2026-01-21,SPO-SKU-1037,Sports & Outdoors,9
2026-01-22,SPO-SKU-1037,Sports & Outdoors,5
2026-01-23,SPO-SKU-1037,Sports & Outdoors,3
2026-01-24,SPO-SKU-1037,Sports & Outdoors,4
2026-01-25,SPO-SKU-1037,Sports & Outdoors,6
2026-01-26,SPO-SKU-1037,Sports & Outdoors,9
2026-01-27,SPO-SKU-1037,Sports & Outdoors,8
2026-01-28,SPO-SKU-1037,Sports & Outdoors,9
2026-01-29,SPO-SKU-1037,Sports & Outdoors,6
2026-01-30,SPO-SKU-1037,Sports & Outdoors,4
2026-01-31,SPO-SKU-1037,Sports & Outdoors,2
2026-02-01,SPO-SKU-1037,Sports & Outdoors,5
2026-02-02,SPO-SKU-1037,Sports & Outdoors,0
2026-02-03,SPO-SKU-1037,Sports & Outdoors,0
2026-02-04,SPO-SKU-1037,Sports & Outdoors,7
2026-02-05,SPO-SKU-1037,Sports & Outdoors,0
2026-02-06,SPO-SKU-1037,Sports & Outdoors,0
2026-02-07,SPO-SKU-1037,Sports & Outdoors,2
2026-02-08,SPO-SKU-1037,Sports & Outdoors,7
2026-02-09,SPO-SKU-1037,Sports & Outdoors,7
2026-02-10,SPO-SKU-1037,Sports & Outdoors,9
2026-02-11,SPO-SKU-1037,Sports & Outdoors,8
2026-02-12,SPO-SKU-1037,Sports & Outdoors,4
2026-02-13,SPO-SKU-1037,Sports & Outdoors,3
2026-02-14,SPO-SKU-1037,Sports & Outdoors,3
2026-02-15,SPO-SKU-1037,Sports & Outdoors,5
2026-02-16,SPO-SKU-1037,Sports & Outdoors,8
2026-02-17,SPO-SKU-1037,Sports & Outdoors,0
2026-02-18,SPO-SKU-1037,Sports & Outdoors,8
2026-02-19,SPO-SKU-1037,Sports & Outdoors,5
2026-02-20,SPO-SKU-1037,Sports & Outdoors,3
2026-02-21,SPO-SKU-1037,Sports & Outdoors,3
2026-02-22,SPO-SKU-1037,Sports & Outdoors,6
2026-02-23,SPO-SKU-1037,Sports & Outdoors,10
2026-02-24,SPO-SKU-1037,Sports & Outdoors,0
2026-02-25,SPO-SKU-1037,Sports & Outdoors,6
2026-02-26,SPO-SKU-1037,Sports & Outdoors,5
2026-02-27,SPO-SKU-1037,Sports & Outdoors,3
2025-09-01,APP-SKU-1038,Apparel,24
2025-09-02,APP-SKU-1038,Apparel,32
2025-09-03,APP-SKU-1038,Apparel,0
2025-09-04,APP-SKU-1038,Apparel,24
2025-09-05,APP-SKU-1038,Apparel,21
2025-09-06,APP-SKU-1038,Apparel,20
2025-09-07,APP-SKU-1038,Apparel,23
2025-09-08,APP-SKU-1038,Apparel,26
2025-09-09,APP-SKU-1038,Apparel,30
2025-09-10,APP-SKU-1038,Apparel,27
2025-09-11,APP-SKU-1038,Apparel,29
2025-09-12,APP-SKU-1038,Apparel,0
2025-09-13,APP-SKU-1038,Apparel,17
2025-09-14,APP-SKU-1038,Apparel,0
2025-09-15,APP-SKU-1038,Apparel,22
2025-09-16,APP-SKU-1038,Apparel,29
2025-09-17,APP-SKU-1038,Apparel,27
2025-09-18,APP-SKU-1038,Apparel,25
2025-09-19,APP-SKU-1038,Apparel,19
2025-09-20,APP-SKU-1038,Apparel,25
2025-09-21,APP-SKU-1038,Apparel,25
2025-09-22,APP-SKU-1038,Apparel,29
2025-09-23,APP-SKU-1038,Apparel,0
2025-09-24,APP-SKU-1038,Apparel,31
2025-09-25,APP-SKU-1038,Apparel,27
2025-09-26,APP-SKU-1038,Apparel,22
2025-09-27,APP-SKU-1038,Apparel,24
2025-09-28,APP-SKU-1038,Apparel,26
2025-09-29,APP-SKU-1038,Apparel,30
2025-09-30,APP-SKU-1038,Apparel,34
2025-10-01,APP-SKU-1038,Apparel,36
2025-10-02,APP-SKU-1038,Apparel,32
2025-10-03,APP-SKU-1038,Apparel,27
2025-10-04,APP-SKU-1038,Apparel,0
2025-10-05,APP-SKU-1038,Apparel,26
2025-10-06,APP-SKU-1038,Apparel,30
2025-10-07,APP-SKU-1038,Apparel,28
2025-10-08,APP-SKU-1038,Apparel,32
2025-10-09,APP-SKU-1038,Apparel,27
2025-10-10,APP-SKU-1038,Apparel,22
2025-10-11,APP-SKU-1038,Apparel,0
2025-10-12,APP-SKU-1038,Apparel,23
2025-10-13,APP-SKU-1038,Apparel,29
2025-10-14,APP-SKU-1038,Apparel,35
2025-10-15,APP-SKU-1038,Apparel,30
2025-10-16,APP-SKU-1038,Apparel,32
2025-10-17,APP-SKU-1038,Apparel,23
2025-10-18,APP-SKU-1038,Apparel,23
2025-10-19,APP-SKU-1038,Apparel,24
2025-10-20,APP-SKU-1038,Apparel,31
2025-10-21,APP-SKU-1038,Apparel,37
2025-10-22,APP-SKU-1038,Apparel,38
2025-10-23,APP-SKU-1038,Apparel,34
2025-10-24,APP-SKU-1038,Apparel,28
2025-10-25,APP-SKU-1038,Apparel,27
2025-10-26,APP-SKU-1038,Apparel,29
2025-10-27,APP-SKU-1038,Apparel,30
2025-10-28,APP-SKU-1038,Apparel,37
2025-10-29,APP-SKU-1038,Apparel,38
2025-10-30,APP-SKU-1038,Apparel,29
2025-10-31,APP-SKU-1038,Apparel,25
2025-11-01,APP-SKU-1038,Apparel,0
2025-11-02,APP-SKU-1038,Apparel,30
2025-11-03,APP-SKU-1038,Apparel,0
2025-11-04,APP-SKU-1038,Apparel,37
2025-11-05,APP-SKU-1038,Apparel,34
2025-11-06,APP-SKU-1038,Apparel,33
2025-11-07,APP-SKU-1038,Apparel,27
2025-11-08,APP-SKU-1038,Apparel,22
2025-11-09,APP-SKU-1038,Apparel,0
2025-11-10,APP-SKU-1038,Apparel,37
2025-11-11,APP-SKU-1038,Apparel,33
2025-11-12,APP-SKU-1038,Apparel,39
2025-11-13,APP-SKU-1038,Apparel,29
2025-11-14,APP-SKU-1038,Apparel,29
2025-11-15,APP-SKU-1038,Apparel,28
2025-11-16,APP-SKU-1038,Apparel,0
2025-11-17,APP-SKU-1038,Apparel,32
2025-11-18,APP-SKU-1038,Apparel,36
2025-11-19,APP-SKU-1038,Apparel,40
2025-11-20,APP-SKU-1038,Apparel,37
2025-11-21,APP-SKU-1038,Apparel,28
2025-11-22,APP-SKU-1038,Apparel,0
2025-11-23,APP-SKU-1038,Apparel,29
2025-11-24,APP-SKU-1038,Apparel,34
2025-11-25,APP-SKU-1038,Apparel,38
2025-11-26,APP-SKU-1038,Apparel,36
2025-11-27,APP-SKU-1038,Apparel,36
2025-11-28,APP-SKU-1038,Apparel,31
2025-11-29,APP-SKU-1038,Apparel,30
2025-11-30,APP-SKU-1038,Apparel,0
2025-12-01,APP-SKU-1038,Apparel,38
2025-12-02,APP-SKU-1038,Apparel,42
2025-12-03,APP-SKU-1038,Apparel,39
2025-12-04,APP-SKU-1038,Apparel,33
2025-12-05,APP-SKU-1038,Apparel,27
2025-12-06,APP-SKU-1038,Apparel,26
2025-12-07,APP-SKU-1038,Apparel,28
2025-12-08,APP-SKU-1038,Apparel,33
2025-12-09,APP-SKU-1038,Apparel,0
2025-12-10,APP-SKU-1038,Apparel,39
2025-12-11,APP-SKU-1038,Apparel,39
2025-12-12,APP-SKU-1038,Apparel,33
2025-12-13,APP-SKU-1038,Apparel,0
2025-12-14,APP-SKU-1038,Apparel,30
2025-12-15,APP-SKU-1038,Apparel,37
2025-12-16,APP-SKU-1038,Apparel,40
2025-12-17,APP-SKU-1038,Apparel,0
2025-12-18,APP-SKU-1038,Apparel,31
2025-12-19,APP-SKU-1038,Apparel,28
2025-12-20,APP-SKU-1038,Apparel,35
2025-12-21,APP-SKU-1038,Apparel,0
2025-12-22,APP-SKU-1038,Apparel,38
2025-12-23,APP-SKU-1038,Apparel,44
2025-12-24,APP-SKU-1038,Apparel,43
2025-12-25,APP-SKU-1038,Apparel,35
2025-12-26,APP-SKU-1038,Apparel,33
2025-12-27,APP-SKU-1038,Apparel,31
2025-12-28,APP-SKU-1038,Apparel,36
2025-12-29,APP-SKU-1038,Apparel,43
2025-12-30,APP-SKU-1038,Apparel,40
2025-12-31,APP-SKU-1038,Apparel,39
2026-01-01,APP-SKU-1038,Apparel,32
2026-01-02,APP-SKU-1038,Apparel,32
2026-01-03,APP-SKU-1038,Apparel,34
2026-01-04,APP-SKU-1038,Apparel,40
2026-01-05,APP-SKU-1038,Apparel,37
2026-01-06,APP-SKU-1038,Apparel,41
2026-01-07,APP-SKU-1038,Apparel,37
2026-01-08,APP-SKU-1038,Apparel,40
2026-01-09,APP-SKU-1038,Apparel,37
2026-01-10,APP-SKU-1038,Apparel,36
2026-01-11,APP-SKU-1038,Apparel,40
2026-01-12,APP-SKU-1038,Apparel,44
2026-01-13,APP-SKU-1038,Apparel,48
2026-01-14,APP-SKU-1038,Apparel,39
2026-01-15,APP-SKU-1038,Apparel,41
2026-01-16,APP-SKU-1038,Apparel,38
2026-01-17,APP-SKU-1038,Apparel,34
2026-01-18,APP-SKU-1038,Apparel,37
2026-01-19,APP-SKU-1038,Apparel,45
2026-01-20,APP-SKU-1038,Apparel,41
2026-01-21,APP-SKU-1038,Apparel,47
2026-01-22,APP-SKU-1038,Apparel,36
2026-01-23,APP-SKU-1038,Apparel,35
2026-01-24,APP-SKU-1038,Apparel,37
2026-01-25,APP-SKU-1038,Apparel,36
2026-01-26,APP-SKU-1038,Apparel,45
2026-01-27,APP-SKU-1038,Apparel,47
2026-01-28,APP-SKU-1038,Apparel,40
2026-01-29,APP-SKU-1038,Apparel,36
2026-01-30,APP-SKU-1038,Apparel,39
2026-01-31,APP-SKU-1038,Apparel,39
2026-02-01,APP-SKU-1038,Apparel,43
2026-02-02,APP-SKU-1038,Apparel,42
2026-02-03,APP-SKU-1038,Apparel,42
2026-02-04,APP-SKU-1038,Apparel,44
2026-02-05,APP-SKU-1038,Apparel,42
2026-02-06,APP-SKU-1038,Apparel,40
2026-02-07,APP-SKU-1038,Apparel,38
2026-02-08,APP-SKU-1038,Apparel,38
2026-02-09,APP-SKU-1038,Apparel,48
2026-02-10,APP-SKU-1038,Apparel,50
2026-02-11,APP-SKU-1038,Apparel,43
2026-02-12,APP-SKU-1038,Apparel,38
2026-02-13,APP-SKU-1038,Apparel,41
2026-02-14,APP-SKU-1038,Apparel,37
2026-02-15,APP-SKU-1038,Apparel,46
2026-02-16,APP-SKU-1038,Apparel,42
2026-02-17,APP-SKU-1038,Apparel,47
2026-02-18,APP-SKU-1038,Apparel,47
2026-02-19,APP-SKU-1038,Apparel,45
2026-02-20,APP-SKU-1038,Apparel,37
2026-02-21,APP-SKU-1038,Apparel,40
2026-02-22,APP-SKU-1038,Apparel,46
2026-02-23,APP-SKU-1038,Apparel,43
2026-02-24,APP-SKU-1038,Apparel,50
2026-02-25,APP-SKU-1038,Apparel,49
2026-02-26,APP-SKU-1038,Apparel,40
2026-02-27,APP-SKU-1038,Apparel,0
2025-09-01,HOM-SKU-1039,Home & Garden,28
2025-09-02,HOM-SKU-1039,Home & Garden,39
2025-09-03,HOM-SKU-1039,Home & Garden,45
2025-09-04,HOM-SKU-1039,Home & Garden,40
2025-09-05,HOM-SKU-1039,Home & Garden,25
2025-09-06,HOM-SKU-1039,Home & Garden,22
2025-09-07,HOM-SKU-1039,Home & Garden,19
2025-09-08,HOM-SKU-1039,Home & Garden,34
2025-09-09,HOM-SKU-1039,Home & Garden,39
2025-09-10,HOM-SKU-1039,Home & Garden,50
2025-09-11,HOM-SKU-1039,Home & Garden,42
2025-09-12,HOM-SKU-1039,Home & Garden,20
2025-09-13,HOM-SKU-1039,Home & Garden,0
2025-09-14,HOM-SKU-1039,Home & Garden,19
2025-09-15,HOM-SKU-1039,Home & Garden,0
2025-09-16,HOM-SKU-1039,Home & Garden,48
2025-09-17,HOM-SKU-1039,Home & Garden,40
2025-09-18,HOM-SKU-1039,Home & Garden,37
2025-09-19,HOM-SKU-1039,Home & Garden,31
2025-09-20,HOM-SKU-1039,Home & Garden,25
2025-09-21,HOM-SKU-1039,Home & Garden,26
2025-09-22,HOM-SKU-1039,Home & Garden,27
2025-09-23,HOM-SKU-1039,Home & Garden,38
2025-09-24,HOM-SKU-1039,Home & Garden,39
2025-09-25,HOM-SKU-1039,Home & Garden,31
2025-09-26,HOM-SKU-1039,Home & Garden,19
2025-09-27,HOM-SKU-1039,Home & Garden,16
2025-09-28,HOM-SKU-1039,Home & Garden,0
2025-09-29,HOM-SKU-1039,Home & Garden,37
2025-09-30,HOM-SKU-1039,Home & Garden,0
2025-10-01,HOM-SKU-1039,Home & Garden,42
2025-10-02,HOM-SKU-1039,Home & Garden,0
2025-10-03,HOM-SKU-1039,Home & Garden,19
2025-10-04,HOM-SKU-1039,Home & Garden,20
